code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002747,埃斯顿,机械基件,江苏,195.15,1.8,8.37,210472.91,136662.34,18150.1,104457.45,1.25,0.02,1.77,7.05,20150320,21288.07,0.25,40.78,162.1,34.81,9.9,21822.0
002713,东易日盛,装修装饰,北京,0.0,0.63,2.54,270434.34,170997.97,28715.24,47335.15,1.87,-0.231,3.92,4.95,20140219,24009.07,0.95,31.21,5.49,31.93,-11.0,12915.0
002858,力盛赛车,文教休闲,上海,0.0,0.16,0.63,39728.1,29920.77,5293.37,17421.46,2.76,-0.059000000000000004,5.64,7.42,20170324,10752.62,1.7,0.0,0.0,24.84,-5.54,9818.0
002040,南 京 港,港口,江苏,77.43,2.46,3.72,475478.16,63127.4,223607.55,165035.59,4.43,0.055999999999999994,6.27,2.79,20050325,25562.53,0.69,262.04,258.93,46.72,14.31,39701.0
300339,润和软件,软件服务,江苏,65.75,4.35,7.15,493794.44,149178.05,58956.51,217339.2,3.04,0.091,4.92,2.44,20120718,64304.41,0.9,24.35,30.58,38.09,9.38,23639.0
002148,北纬科技,互联网,北京,43.65,4.41,5.67,133559.67,71142.15,20059.86,23063.46,0.41,0.13699999999999998,2.01,5.93,20070810,33131.28,0.58,108.65,243.73,45.59,26.66,53346.0
300229,拓尔思,软件服务,北京,186.57,4.37,4.72,208779.97,98838.63,17068.36,63341.67,1.34,0.036000000000000004,3.5,3.8,20110615,54140.7,1.15,27.72,5.11,68.04,5.35,36923.0
603505,金石资源,矿物制品,浙江,76.08,0.6,2.4,106156.51,16786.15,33472.1,17569.73,0.73,0.17,2.85,7.54,20170503,24826.92,1.03,0.0,0.0,40.92,20.42,25631.0
002329,皇氏集团,乳制品,广西,39.92,5.14,8.38,546834.94,236810.05,65297.25,117226.35,1.4,0.106,3.32,2.56,20100106,72173.09,0.86,-10.02,-11.66,33.51,9.01,87240.0
300523,辰安科技,软件服务,北京,0.0,1.0,1.44,110278.36,93458.81,12680.26,40365.45,2.8,-0.045,5.37,8.3,20160726,21237.92,1.47,-16.75,-148.67,51.37,-4.34,12924.0
002843,泰嘉股份,钢加工,湖南,71.57,0.35,1.4,62199.53,38509.56,19848.95,17526.09,1.25,0.16,4.14,5.41,20170120,22430.6,1.6,22.35,14.89,39.62,14.65,26285.0
300389,艾比森,半导体,深圳,79.79,1.17,3.18,171783.72,115281.82,46201.01,6983.99,0.22,0.04,3.11,4.15,20140801,52703.18,1.66,-10.6,-42.92,36.67,6.51,10227.0
300465,高伟达,软件服务,北京,0.0,2.69,4.5,166664.5,81212.63,11634.92,37718.21,0.84,-0.032,2.29,4.59,20150528,23605.42,0.52,73.28,-832.79,27.59,-6.45,51349.0
603928,兴业股份,化工原料,江苏,36.01,0.5,2.02,124295.72,96209.05,5430.05,54826.28,2.72,0.24,5.2,3.32,20161212,25217.25,1.25,33.99,-18.23,22.79,9.31,19230.0
603920,世运电路,元器件,广东,40.35,0.89,4.02,151385.02,98367.03,44256.93,14171.2,0.35,0.12300000000000001,3.08,6.46,20170426,42448.6,1.06,0.0,0.0,25.78,12.6,78874.0
002438,江苏神通,机械基件,江苏,75.74,2.76,4.86,238404.42,163129.11,47254.23,81485.18,1.68,0.053,3.47,2.33,20100623,34045.09,0.7,9.94,6.18,35.35,8.05,25403.0
002673,西部证券,证券,陕西,61.8,35.02,35.02,5226874.0,0.0,17308.85,949608.63,2.71,0.14,4.93,3.13,20120503,183175.86,0.52,-16.1,-25.7,0.0,30.7,248747.0
002839,张家港行,银行,江苏,37.0,1.81,18.08,9798920.0,0.0,41751.51,86643.13,0.48,0.2,4.41,3.26,20170124,100586.61,0.56,1.26,5.56,0.0,29.23,83641.0
300409,道氏技术,陶瓷,广东,68.92,1.11,2.15,331093.88,225251.59,41834.21,62787.23,2.92,0.318,5.64,7.77,20141203,33291.48,1.55,36.92,44.1,37.58,15.76,19180.0
002635,安洁科技,电脑设备,江苏,76.18,3.19,7.05,325941.69,192314.27,81223.81,125488.86,1.78,0.23,6.91,5.61,20111125,96367.15,1.37,-0.08,4.71,39.2,20.93,16987.0
300328,宜安科技,铝,广东,104.04,4.1,4.1,135052.92,62078.07,45324.8,7701.5,0.19,0.051,1.82,5.87,20120619,23054.92,0.56,47.24,53.77,26.59,5.96,28981.0
002234,民和股份,农业综合,山东,0.0,2.06,3.02,216691.55,64877.01,104069.11,86187.93,2.85,-0.604,2.81,5.57,20080516,-43447.4,-1.44,-30.43,-218.13,-17.04,-40.57,33915.0
300194,福安药业,化学制药,重庆,23.09,5.85,11.9,448969.34,122647.63,99506.32,302214.44,2.54,0.076,3.41,2.05,20110322,58543.36,0.49,112.54,194.86,46.64,20.01,21402.0
002233,塔牌集团,水泥,广东,19.12,8.04,8.95,654619.44,185356.98,181285.92,107446.05,1.2,0.34700000000000003,5.37,2.47,20080516,248206.77,2.77,28.97,182.09,27.8,15.75,63000.0
600306,商业城,百货,辽宁,3.53,1.77,1.78,163249.56,13661.1,113583.72,20389.11,1.14,0.965,1.34,10.15,20001226,-16197.75,-0.91,-16.61,605.75,17.3,71.49,11796.0
002830,名雕股份,装修装饰,深圳,125.33,0.33,1.33,99828.74,79531.5,10741.71,15653.92,1.17,0.081,4.22,4.79,20161213,24517.25,1.84,7.19,17.92,28.99,3.62,15820.0
002841,视源股份,元器件,广东,44.94,0.41,4.06,391797.0,326914.53,42996.17,80836.68,1.99,0.78,5.5,12.45,20170119,94772.74,2.33,10.01,-4.39,21.67,8.31,15000.0
601231,环旭电子,元器件,上海,26.3,21.76,21.76,1433036.0,1195923.38,170966.27,160269.56,0.74,0.132,3.63,3.82,20120220,377809.09,1.74,31.99,239.72,11.44,4.43,25163.0
600237,铜峰电子,元器件,安徽,279.85,5.64,5.64,197386.38,99014.49,85259.05,83755.11,1.48,0.011000000000000001,2.18,2.88,20000609,-24349.82,-0.43,28.72,120.82,16.32,1.57,55589.0
002089,新 海 宜,通信设备,江苏,76.93,9.33,13.75,514468.56,220134.05,126622.26,2288.15,0.02,0.040999999999999995,1.39,4.51,20061130,42747.53,0.31,-52.57,42.67,21.48,9.0,50124.0
600390,五矿资本,多元金融,湖南,27.67,4.51,37.48,6023576.0,3817089.5,89214.81,2253262.25,6.01,0.16,7.93,1.62,20010115,221848.75,0.59,0.62,-25.25,5.13,21.87,32450.0
603618,杭电股份,电气设备,浙江,54.55,2.63,6.87,386652.31,320192.97,31293.15,100126.52,1.46,0.03,3.29,2.8,20150217,51289.15,0.75,3.2,-4.25,16.44,3.82,59690.0
000597,东北制药,化学制药,辽宁,122.21,4.73,4.75,996217.38,522995.0,320136.31,177761.06,3.75,0.023,4.9,2.29,19960523,-2827.33,-0.06,16.14,360.21,33.75,0.75,30156.0
300124,汇川技术,电器仪表,深圳,61.14,12.84,16.65,812675.25,652440.0,64630.58,136265.38,0.82,0.11,2.96,8.55,20100928,211366.67,1.27,37.73,23.54,46.57,22.06,25426.0
603689,皖天然气,供气供热,安徽,33.33,0.84,3.36,305843.47,83897.25,133781.34,98921.71,2.94,0.12,5.33,2.84,20170110,41188.9,1.23,0.0,0.0,9.37,5.14,38099.0
000635,英 力 特,化工原料,宁夏,38.55,3.03,3.03,340284.44,130385.17,198347.42,187856.88,6.2,0.235,9.79,1.85,19961120,68171.36,2.25,31.96,115.57,17.8,7.05,38035.0
002063,远光软件,软件服务,广东,275.12,5.31,6.01,222268.72,164048.59,18260.3,20287.46,0.34,0.01,3.0,3.62,20060823,91570.65,1.52,1.06,2.9,63.66,2.65,51779.0
601116,三江购物,超市连锁,浙江,70.45,4.02,4.11,261833.47,140915.47,99602.88,66753.46,1.63,0.161,3.86,5.87,20110302,40081.31,0.98,-10.93,31.32,23.05,3.43,49350.0
601607,上海医药,医药商业,上海,16.35,19.23,26.89,8886877.0,6524733.5,543625.88,1352578.5,5.03,0.37200000000000005,12.15,2.0,19940324,1513686.13,5.63,13.16,12.37,12.38,3.02,67437.0
600845,宝信软件,软件服务,上海,31.31,5.24,7.83,705087.94,518156.75,60860.86,136192.84,1.74,0.261,5.43,3.01,19940311,188026.63,2.4,18.08,4.44,28.7,10.0,43217.0
002149,西部材料,小金属,陕西,124.3,4.25,4.25,385985.31,209871.34,124318.52,126198.5,2.97,0.047,4.09,2.87,20070810,1004.28,0.02,7.58,301.02,20.03,3.14,27489.0
002176,江特电机,电气设备,江西,146.73,13.81,14.69,785863.88,384522.56,139738.91,172275.81,1.17,0.042,2.57,4.83,20071012,52874.88,0.36,-22.77,-41.97,24.54,6.08,135676.0
002632,道明光学,化工原料,浙江,44.75,5.54,5.92,164327.23,80162.05,54017.75,54766.23,0.93,0.098,2.48,3.54,20111122,30425.98,0.51,35.61,159.75,36.56,18.43,36223.0
002500,山西证券,证券,山西,67.8,28.29,28.29,5040947.0,0.0,31418.33,671329.63,2.37,0.084,4.34,2.62,20101115,139230.34,0.49,124.86,30.9,0.0,11.31,178096.0
600055,万东医疗,医疗保健,北京,731.39,4.85,5.41,216024.47,152987.06,20851.68,97686.18,1.81,0.004,3.32,3.82,19970519,33636.26,0.62,-4.1,126.3,46.58,1.94,21299.0
000997,新 大 陆,软件服务,福建,25.6,9.24,9.38,610070.44,417316.22,15134.44,5356.05,0.06,0.456,3.18,7.35,20000807,180583.2,1.92,58.39,81.65,37.2,17.07,84767.0
002194,武汉凡谷,通信设备,湖北,0.0,5.22,5.65,243919.77,178515.31,45737.78,82533.31,1.46,-0.415,3.12,2.7,20071207,17823.45,0.32,-13.15,-4962.8,-10.51,-29.61,35108.0
000636,风华高科,元器件,广东,36.35,8.13,8.95,658511.69,288775.88,179270.31,241806.8,2.7,0.125,5.01,1.81,19961129,67811.11,0.76,20.4,38.37,22.17,7.59,69756.0
600629,华建集团,建筑施工,上海,45.7,3.48,4.32,590901.69,402573.5,124626.72,135818.2,3.14,0.13,5.31,3.83,19930209,67017.21,1.55,9.79,84.19,26.26,5.24,15814.0
000767,漳泽电力,火力发电,山西,0.0,22.54,30.77,4849182.5,1150028.63,2533090.0,441114.41,1.43,-0.195,2.67,1.33,19970609,52548.26,0.17,14.63,-324.21,-1.05,-14.02,154256.0
300582,英飞特,半导体,浙江,72.2,0.5,1.98,130259.17,39506.17,57313.48,49719.59,2.51,0.12,4.65,3.74,20161228,20294.92,1.02,14.32,-35.69,33.29,7.05,18809.0
603688,石英股份,矿物制品,江苏,49.0,1.21,3.37,129655.72,78011.21,32640.96,46189.45,1.37,0.124,3.61,3.38,20141031,37424.73,1.11,23.77,28.84,37.29,16.43,20229.0
603458,勘设股份,建筑施工,贵州,32.32,0.31,1.24,256245.77,207313.8,0.0,0.0,0.0,0.405,9.23,5.67,20170809,0.0,0.0,0.0,0.0,0.0,12.74,31576.0
600774,汉商集团,百货,湖北,202.15,1.74,1.75,165163.13,11759.24,111234.61,12893.73,0.74,0.042,3.29,5.14,19961108,19231.32,1.1,1.88,36.43,32.55,1.5,14625.0
000839,中信国安,综合类,北京,177.64,39.19,39.2,1511236.25,457130.59,46748.23,71003.1,0.18,0.013999999999999999,1.69,5.85,19971031,136381.88,0.35,35.23,-35.39,19.28,4.86,271574.0
300168,万达信息,软件服务,上海,858.26,10.09,10.31,628885.0,306742.59,44619.28,30024.99,0.29,0.004,2.21,6.62,20110125,85477.56,0.83,-5.45,-11.36,44.92,1.6,71183.0
002497,雅化集团,化工原料,四川,105.54,8.05,9.6,335017.78,95311.8,66024.05,37847.42,0.39,0.032,2.53,5.41,20101109,82626.86,0.86,36.4,48.73,31.85,8.5,80000.0
600570,恒生电子,软件服务,浙江,171.82,6.18,6.18,427951.69,205147.66,33183.3,22027.36,0.36,0.068,4.01,11.73,20031216,115360.6,1.87,31.42,-41.08,95.76,9.54,114654.0
002274,华昌化工,农药化肥,江苏,79.87,4.9,6.35,597117.5,145267.69,325049.22,154951.23,2.44,0.048,4.12,1.85,20080925,20859.45,0.33,35.33,139.02,10.23,1.14,37259.0
002537,海联金汇,汽车整车,山东,41.15,10.08,12.51,1180886.25,815507.75,55945.1,470710.5,3.76,0.142,5.38,2.17,20110110,72987.4,0.58,66.37,216.64,28.75,10.53,10091.0
300076,GQY视讯,电脑设备,浙江,0.0,3.68,4.24,109666.86,69154.06,22566.4,45615.06,1.08,-0.044000000000000004,2.42,3.01,20100430,11491.92,0.27,-75.03,-3773.55,22.19,-141.04,46000.0
002868,绿康生化,农业综合,福建,34.06,0.3,1.2,70892.21,44968.76,20175.85,37592.82,3.13,0.49,5.47,4.85,20170503,13327.25,1.11,0.0,0.0,42.97,25.1,24510.0
000551,创元科技,专用机械,江苏,37.72,4.0,4.0,408024.84,249187.41,80864.35,32610.71,0.82,0.125,4.11,2.29,19940106,55056.91,1.38,16.36,27.86,25.89,3.84,32219.0
603896,寿仙谷,中成药,浙江,46.69,0.35,1.4,60355.71,16188.9,0.0,0.0,0.0,0.17600000000000002,4.24,7.76,20170510,0.0,0.0,0.0,0.0,0.0,28.17,35490.0
002799,环球印务,广告包装,陕西,110.76,0.77,1.5,67226.0,31914.51,25056.95,14834.09,0.99,0.086,3.39,5.64,20160608,18197.82,1.21,15.72,-19.38,20.87,5.85,17958.0
000059,华锦股份,石油加工,辽宁,10.89,14.0,15.99,3047114.5,1185329.88,1374900.75,620242.94,3.88,0.518,6.97,1.62,19970130,292206.38,1.83,19.39,-8.4,22.51,5.31,82985.0
002370,亚太药业,化学制药,浙江,39.55,2.04,2.68,256436.47,135178.09,23387.84,157520.34,5.87,0.379,8.42,3.56,20100316,36982.37,1.38,15.8,58.79,41.04,20.54,6953.0
300401,花园生物,食品,浙江,42.47,0.99,1.81,92891.11,41055.8,37037.96,5058.16,0.28,0.414,4.52,7.8,20141009,54178.63,2.99,46.4,378.01,51.42,32.27,10265.0
002746,仙坛股份,农业综合,山东,94.27,0.59,1.82,251679.42,149848.02,81111.97,118725.25,6.53,0.087,11.38,2.87,20150216,65184.63,3.58,6.96,-22.44,4.71,3.39,27713.0
300489,中飞股份,铝,黑龙江,211.53,0.46,0.91,62511.18,19442.96,36060.1,18809.15,2.07,0.027000000000000003,5.06,4.54,20150701,16266.73,1.79,12.67,-37.03,41.48,6.73,11600.0
002877,智能自控,电器仪表,江苏,66.19,0.31,1.22,77116.11,59720.2,5585.5,22719.17,1.86,0.23,4.58,5.23,20170605,18114.18,1.48,0.0,0.0,42.37,15.14,20700.0
300056,三维丝,环境保护,福建,0.0,2.51,3.85,310351.19,155910.25,23635.98,91024.72,2.36,-0.048,4.33,2.51,20100226,35068.85,0.91,-13.89,-279.51,26.1,-19.1,20565.0
002716,金贵银业,小金属,湖南,55.84,3.06,5.65,786571.75,588199.38,96139.13,52096.26,0.92,0.1,4.28,4.42,20140128,95578.11,1.69,68.73,48.76,7.11,2.15,83733.0
300078,思创医惠,元器件,浙江,88.02,4.94,8.08,270507.75,132143.94,34655.3,115415.82,1.43,0.042,2.56,5.79,20100430,40522.28,0.5,-2.42,25.55,41.63,16.01,29880.0
300337,银邦股份,铝,江苏,138.42,7.01,8.22,268391.38,120046.05,126372.42,57130.86,0.7,0.033,1.9,4.88,20120718,12875.23,0.16,15.96,1077.86,11.74,3.1,17939.0
300213,佳讯飞鸿,通信设备,北京,232.17,3.22,5.95,227952.16,151831.06,15912.82,88955.47,1.5,0.01,2.82,3.29,20110505,40141.94,0.67,-12.32,13.76,36.75,3.22,20177.0
600891,XD秋林集,百货,黑龙江,33.35,3.84,6.18,591023.75,509434.25,20733.73,150007.92,2.43,0.13,4.83,1.79,19960325,77577.9,1.26,10.56,-43.92,8.15,2.76,46627.0
002631,德尔未来,家居用品,江苏,51.8,2.89,6.5,197567.06,90603.65,38523.42,11090.46,0.17,0.07,2.32,6.23,20111111,67788.11,1.04,36.91,15.31,34.56,16.43,44366.0
603985,恒润股份,钢加工,江苏,35.66,0.2,0.8,120142.26,79703.28,29152.45,60173.8,7.52,0.76,12.0,3.56,20170505,27030.6,3.38,0.0,0.0,33.48,13.28,13570.0
600459,贵研铂业,小金属,云南,51.91,2.61,2.61,430760.44,325022.19,67007.3,116742.17,4.47,0.10800000000000001,7.2,3.12,20030516,37290.9,1.43,76.19,77.06,2.26,0.73,37127.0
603919,金徽酒,白酒,甘肃,25.6,1.16,3.64,209887.95,74599.06,96439.13,65397.81,1.8,0.39,4.71,4.23,20160310,63932.61,1.76,6.82,23.95,63.15,19.7,27797.0
600367,红星发展,化工原料,贵州,43.39,2.91,2.91,162672.02,98845.61,37712.48,28521.06,0.98,0.134,3.8,3.07,20010320,33216.12,1.14,19.02,36.65,25.29,6.09,38687.0
300276,三丰智能,专用机械,湖北,331.44,2.0,3.74,97045.52,62752.41,21788.32,4126.95,0.11,0.023,1.63,9.21,20111115,16894.81,0.45,10.59,2.53,25.37,5.41,42429.0
300003,乐普医疗,医疗保健,北京,41.05,14.14,17.82,991266.63,373417.13,109430.55,114513.35,0.64,0.13,3.23,6.62,20091030,246632.55,1.38,29.16,31.16,63.53,22.49,27549.0
300342,天银机电,元器件,江苏,32.73,3.93,4.32,154290.45,93554.46,17119.22,37791.85,0.87,0.22,2.92,4.78,20120726,37722.59,0.87,24.95,28.14,39.12,24.38,11000.0
603336,宏辉果蔬,农业综合,广东,44.25,0.33,1.33,79212.68,62982.36,11970.96,28924.35,2.17,0.142,5.7,4.41,20161124,32093.5,2.41,0.0,0.0,18.06,11.86,18854.0
002816,和科达,专用机械,深圳,178.3,0.25,1.0,73787.9,65247.86,4388.08,20526.0,2.05,0.085,5.16,5.86,20161025,20378.95,2.04,6.57,-31.25,33.29,5.24,17711.0
300554,三超新材,矿物制品,江苏,73.5,0.13,0.52,29513.18,17912.46,9793.76,10526.3,2.02,0.23,5.84,8.52,20170421,7538.33,1.45,0.0,0.0,47.76,22.3,9402.0
600779,水井坊,白酒,四川,66.28,4.89,4.89,229351.91,164731.52,42991.28,39950.6,0.82,0.23399999999999999,2.78,11.17,19961206,11564.24,0.24,70.62,25.66,78.02,13.62,30094.0
002298,中电鑫龙,软件服务,安徽,83.78,3.93,7.04,521461.44,273978.75,72399.21,290271.03,4.12,0.032,5.94,1.82,20090929,52751.03,0.75,8.15,-23.76,30.12,6.57,53223.0
300690,双一科技,矿物制品,山东,47.91,0.17,0.69,53612.11,0.0,0.0,0.0,0.0,0.33799999999999997,6.97,9.29,20170808,0.0,0.0,0.0,0.0,0.0,23.63,34717.0
002851,麦格米特,电气设备,深圳,104.07,0.45,1.78,188873.02,148528.73,21967.71,59957.78,3.37,0.1,6.78,5.24,20170306,39250.6,2.21,0.0,0.0,30.58,5.85,31000.0
600980,北矿科技,元器件,北京,93.67,1.43,1.52,79405.03,53195.63,19520.31,27358.99,1.8,0.102,3.52,5.41,20040512,7529.52,0.49,37.06,24.3,29.81,7.81,24395.0
600300,维维股份,软饮料,江苏,24.44,16.72,16.72,860586.31,461385.06,230982.77,20309.2,0.12,0.055,1.65,3.25,20000630,69824.42,0.42,32.27,185.85,29.57,6.59,69349.0
603909,合诚股份,建筑施工,福建,52.81,0.25,1.0,67443.52,51216.98,10664.87,21466.53,2.15,0.293,5.97,5.18,20160628,26433.23,2.64,26.83,10.9,41.63,18.8,14733.0
002836,新宏泽,广告包装,广东,110.97,0.4,1.6,48907.18,27225.76,18192.74,11493.91,0.72,0.068,2.44,12.44,20161229,16657.86,1.04,0.0,0.0,42.38,20.92,13487.0
300127,银河磁体,元器件,四川,50.13,2.21,3.23,120208.21,99826.63,17597.46,49620.26,1.54,0.09300000000000001,3.5,5.3,20101013,20756.05,0.64,32.67,33.11,37.94,24.6,21156.0
300101,振芯科技,通信设备,四川,153.38,5.49,5.56,114472.45,82432.46,8194.41,4757.45,0.09,0.044000000000000004,1.55,8.77,20100806,23338.97,0.42,-18.89,-45.01,56.21,12.13,54944.0
300494,盛天网络,互联网,湖北,48.31,0.86,2.4,97497.43,87185.75,5018.6,33687.71,1.4,0.11,3.88,5.45,20151231,30284.88,1.26,99.66,196.14,54.17,26.91,24852.0
300358,楚天科技,医疗保健,湖南,62.44,1.49,4.46,294978.53,167683.7,66045.75,80033.02,1.79,0.057999999999999996,3.8,3.79,20140121,60307.63,1.35,9.78,1.57,44.38,10.3,18206.0
002590,万安科技,汽车配件,浙江,49.74,4.35,4.8,336098.03,213294.59,51758.26,79001.22,1.65,0.07200000000000001,3.66,3.93,20110610,42030.0,0.88,8.94,55.69,26.59,6.28,56303.0
000670,盈方微,元器件,湖北,224.32,6.0,8.17,79349.75,36483.55,15526.17,29485.81,0.36,0.006,0.87,6.36,19961217,10835.46,0.13,-51.16,-70.8,43.06,6.1,80736.0
600809,山西汾酒,白酒,山西,19.95,8.66,8.66,813670.44,551975.19,169377.97,24080.68,0.28,0.54,6.04,7.14,19940106,360294.41,4.16,48.29,58.7,71.48,21.45,32104.0
300317,珈伟股份,半导体,深圳,34.9,3.2,8.54,930356.13,518512.59,232469.38,360131.88,4.21,0.115,5.41,2.96,20120511,60317.48,0.71,68.3,111.48,32.04,14.47,27535.0
300486,东杰智能,专用机械,山西,55.78,0.35,1.41,104741.25,68681.56,16173.35,32457.86,2.3,0.10400000000000001,4.53,5.12,20150630,19333.21,1.37,1005.53,185.0,22.49,9.36,18963.0
300093,金刚玻璃,玻璃,广东,1796.49,1.94,2.16,123477.65,70219.67,46373.28,38683.3,1.79,0.002,4.05,3.79,20100708,22409.89,1.04,-10.31,15.36,31.39,0.79,13171.0
002883,中设股份,建筑施工,江苏,57.17,0.13,0.53,44257.4,40071.12,2007.17,20472.93,3.84,0.5,6.6,6.81,20170620,8754.51,1.64,0.0,0.0,48.16,20.19,8755.0
002680,长生生物,生物制药,江苏,26.16,3.28,9.74,412631.09,342199.53,45154.57,101640.27,1.04,0.271,3.64,3.9,20120605,154280.56,1.58,106.08,106.16,85.17,41.96,17315.0
000985,大庆华科,化工原料,黑龙江,102.84,1.3,1.3,67152.15,23707.77,38335.46,25894.61,2.0,0.125,4.01,6.42,20000726,6618.11,0.51,64.16,67.72,10.89,2.34,10147.0
300398,飞凯材料,染料涂料,上海,106.78,1.57,3.64,123190.67,50021.96,37253.89,3301.01,0.09,0.04,2.16,8.01,20141009,37450.23,1.03,9.3,-14.2,41.24,13.37,24896.0
300662,科锐国际,综合类,北京,81.2,0.45,1.8,48309.45,41254.07,614.22,1327.17,0.07,0.065,2.26,9.3,20170608,14776.48,0.82,0.0,0.0,21.12,5.07,86133.0
002153,石基信息,软件服务,北京,93.99,4.84,10.67,614860.63,352770.31,34648.73,163639.47,1.53,0.059000000000000004,4.72,4.68,20070813,229202.5,2.15,28.39,8.45,45.39,11.45,22673.0
002392,北京利尔,其他建材,北京,44.78,7.48,11.99,534696.06,412539.88,39332.8,99308.53,0.83,0.07,2.56,2.47,20100423,79660.59,0.66,14.23,2.29,35.59,7.9,105145.0
002428,云南锗业,小金属,云南,1402.9,6.44,6.53,198682.55,53825.58,92872.46,32846.96,0.5,0.004,2.26,4.94,20100608,40882.98,0.63,-21.83,107.12,20.98,1.5,52465.0
603589,口子窖,白酒,安徽,19.12,2.94,6.0,592486.19,400248.59,117939.75,97688.22,1.63,0.545,7.61,5.47,20150629,272495.38,4.54,16.33,20.8,72.8,31.66,24043.0
603881,数据港,互联网,上海,80.66,0.53,2.11,148096.48,55563.26,66244.71,36655.62,1.74,0.28,3.97,10.86,20170208,24987.09,1.19,24.54,47.6,42.12,23.72,37836.0
600888,新疆众和,铝,新疆,44.41,8.34,8.34,923111.63,403345.38,378067.13,179265.52,2.15,0.086,3.97,1.93,19960215,50072.76,0.6,-32.79,253.9,13.24,3.09,67309.0
000488,晨鸣纸业,造纸,山东,8.5,11.06,19.36,9176811.0,4270458.5,2853678.25,614925.75,3.18,0.75,11.75,1.3,20001120,711226.94,3.67,29.63,85.86,30.69,12.7,94435.0
002853,皮阿诺,家居用品,广东,80.56,0.16,0.62,120437.02,92055.43,15373.0,58110.7,9.35,0.64,13.86,6.49,20170310,19200.38,3.09,0.0,0.0,35.17,11.03,15919.0
002125,湘潭电化,化工原料,湖南,106.75,2.23,3.46,222804.47,66163.9,100253.32,69002.52,2.0,0.064,3.11,4.37,20070403,2352.73,0.07,30.38,299.21,25.55,6.46,26997.0
300123,太阳鸟,船舶,湖南,0.0,2.77,3.02,205418.77,82730.3,61354.98,62793.88,2.08,-0.02,3.8,3.57,20100928,21010.34,0.7,85.53,59.18,16.24,-2.93,22362.0
300041,回天新材,化工原料,湖北,37.32,2.57,4.26,216722.2,133066.52,58751.85,85298.6,2.0,0.18,4.58,2.78,20100108,46907.05,1.1,30.44,15.15,27.11,10.03,29282.0
002636,金安国纪,元器件,上海,21.6,2.46,7.28,329334.38,234488.38,80245.8,19133.28,0.26,0.209,2.59,6.98,20111125,90844.81,1.25,35.57,280.67,31.63,18.03,43483.0
603617,君禾股份,专用机械,浙江,31.42,0.25,1.0,63547.91,47211.94,12492.48,19398.45,1.94,0.44,4.51,5.31,20170703,14098.34,1.41,0.0,0.0,27.02,11.64,26186.0
002439,启明星辰,软件服务,北京,0.0,5.75,8.97,363750.22,181224.17,21093.48,95905.3,1.07,-0.0,2.99,6.85,20100623,78755.0,0.88,20.57,-102.76,67.99,-0.02,59773.0
600702,沱牌舍得,白酒,四川,62.71,3.37,3.37,402631.88,290168.88,56194.66,80197.34,2.38,0.121,7.02,4.33,19960524,98123.95,2.91,0.04,235.47,64.97,9.58,29227.0
002753,永东股份,化工原料,山西,30.83,0.85,2.22,118555.52,75606.61,34404.62,34013.59,1.53,0.17600000000000002,4.31,5.04,20150519,41952.62,1.89,95.73,273.71,25.29,10.15,12023.0
002197,证通电子,电器仪表,深圳,324.7,3.4,5.2,503859.69,304939.06,79374.13,180561.27,3.47,0.01,5.27,2.38,20071218,40399.4,0.78,64.76,37.06,20.56,1.36,58581.0
300128,锦富技术,元器件,江苏,283.87,5.34,8.42,342327.84,189866.41,46974.98,66134.3,0.79,0.017,2.35,4.0,20101013,45198.62,0.54,22.47,138.96,11.34,1.07,23919.0
002027,分众传媒,影视音像,广东,24.12,58.04,122.32,1284407.0,1044397.38,28391.11,15393.75,0.01,0.09,0.74,11.78,20040804,839242.38,0.69,14.99,70.42,67.6,45.73,108000.0
600787,中储股份,仓储物流,天津,165.54,18.6,22.0,2099902.5,1401696.88,198735.16,356935.0,1.62,0.013999999999999999,4.27,2.1,19970121,244502.63,1.11,88.42,-87.01,2.37,0.53,78192.0
000700,模塑科技,汽车配件,江苏,23.49,6.97,7.17,626437.75,192959.27,142178.77,19291.11,0.27,0.081,4.49,1.69,19970228,128447.07,1.79,6.28,-16.2,22.2,6.91,42528.0
300656,民德电子,电脑设备,深圳,64.12,0.15,0.6,40646.0,39583.3,915.4,22773.22,3.8,0.39,6.55,6.0,20170519,9460.01,1.58,0.0,0.0,50.02,32.9,10536.0
600155,宝硕股份,证券,河北,117.34,4.13,17.4,3329225.25,2136273.25,23804.88,1372298.13,7.89,0.028999999999999998,8.54,1.58,19980918,-60004.38,-0.34,32.21,583.89,42.15,55.77,19522.0
000799,酒鬼酒,白酒,湖南,48.66,2.24,3.25,232052.3,162360.3,41828.03,116125.95,3.57,0.255,5.89,4.21,19970718,22507.38,0.69,27.33,113.62,76.94,22.33,50369.0
000796,凯撒旅游,旅游服务,陕西,106.76,2.46,8.03,519243.94,303276.69,23996.31,63414.1,0.79,0.028999999999999998,2.36,5.23,19970703,39063.92,0.49,31.78,43.45,16.99,1.43,36007.0
002430,杭氧股份,化工机械,浙江,59.15,8.32,9.65,1011762.19,479955.59,435038.25,88341.99,0.92,0.12,4.19,2.88,20100610,144212.56,1.5,32.51,275.24,18.39,3.37,25994.0
